IDNOREMP;IDTIPODOC;NUMDOC;DV;INSCRIP  MATRIC / RENOVACIÓN ;CAMARA;INSCRIPCIÓN /MATRICULA;CIIU;NOVEDAD;RAZSOC;NOMCOM;SIGLA;DIRECCION;IDDEPTO;IDMCIPIO;TEL;EXT;EMAIL;WEB;DIRECCION NOT;IDDEPTO  NOT;IDMCIPIO NOT;TEL NOT;EXT NOT;EMAIL NOT;WEB NOT;ORGJUR;NOMREP;CSEDE;prioridad;orgjucual;fechaconst;fechahasta;capsocin;capsocinpu;capsocinpr;capsocie;capsociepu;capsociepr;estadoact;otro;estagrop;estminero;estind;estservpub;estconst;estcom;estreshot;esttrans;estcomunic;estfinanc;estservcom;uniaux;fechadili;responde;carresponde;teler;faxr;emailres;;aa;aanotifica;estser;otrose;actie;actic;lgg;estcart;correlativa;envcorr;vericorr;fec_correo;activa;fechadist
10800142;;900086566;;;;;7820;99;TEMPORARIOS S.A.;TEMPORARIOS S.A.;;KRA 7 # 19-28 of 802;66;1;3253074;;obdulio56@hotmail.com;www.temporarios.com;KRA 7 # 19-28 of 802;66;1;3253074;;financiero@temporarios.com.co;www.temporarios.com;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700518;;900555413;;;;;8010;9;SEGURIDAD ACIN LTDA;SEGURIDAD ACIN LTDA;;KR 11 # 48-126;66;1;3401778;;CONTABILIDAD@ACCIONLTDA.COM;www.accionltda.com;KR 11 # 48-126;66;1;3401778;;seguridadacin@yahoo.com;www.accionltda.com;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700164;;816004965;;;;;8010;99;ESTATAL DE SEGURIDAD LTDA;ESTATAL DE SEGURIDAD LTDA;;CL 13 NO 12-15;66;1;3332444;;controlinterno@estataldeseguridad.com.co;www.estataldeseguridad.com.co;CLL 13 12-15;66;1;3332444;;controlinterno@estataldeseguridad.com.co;www.estataldeseguridad.com.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700170;;816001215;;;;;8110;99;ASSERVI LTDA;ASSERVI LTDA;;CL 11 # 24-198;66;1;3267167;;contabilidad@asservi.com.co;www.asservi.com.co;CL 11 # 24-198;66;1;3267167;;asservi@yahoo.com;www.asservi.com.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700133;;816002492;;;;;8299;99;MULTISERVICIOS S.A. EN LIQUIDACION;MULTISERVICIOS S.A. EN LIQUIDACION;;ED.TORRE CENTRAL CRA.10 No.17-55 PISO 3;66;1;3136919812;;marco.grisales@hotmail.com;www.multiservicios.gov.co;ED. TORRE CENTRAL CRA.10 No.17-55 PISO 3;66;1;3136919812;;marco.grisales@multiservicios.gov.co;www.multiservicios.gov.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700296;;891408248;;;;;8541;99;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS CIAF;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS CIAF;;KRA 14 12 42;66;1;3400100;;contador@ciaf.edu.co;www.ciaf.edu.co;KRA 14 12 42;66;1;3400100;;rectoria@ciaf.edu.co;www.ciaf.edu.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700181;;891409768;;;;;8544;99;CORPORACION UNIVERSITARIA SANTA ROSA DE CABAL;CORPORACION UNIVERSITARIA SANTA ROSA DE CABAL;;KM 4 VIA SANTA ROSA;66;682;3633548;;contadora@unisarc.edu.co;www.unisarc.edu.co;KM4 VIA SANTA ROSA D;66;682;3633548;;unisarc@unisarc.edu.co;www.unisarc.edu.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700180;;891408261;;;;;8544;99;UNIVERSIDAD CATOLICA DE PEREIRA;UNIVERSIDAD CATOLICA DE PEREIRA;;AV DE LAS AMERICAS KR 21 # 49-95;66;1;3127722;;claudia.campos@ucp.edu.co;;AV DE LAS AMERICAS KR 21 # 49-95;66;1;3127722;;rectoria@ucp.edu.co;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700509;;900074359;;;;;8610;9;UCIMED S.A;UCIMED S.A;;Cr 6ª 21 30;66;1;3332099;;contabilidad@ucimedsa.com;www.ucimedsa.com;Cr 6ª 21 30;66;1;3332099;;gerente@ucimedsa.com;www.ucimedsa.com;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700188;;800189984;;;;;8691;99;IMAGENES DIAGNOSTICAS S.A;IMAGENES DIAGNOSTICAS S.A;;CR 10  46 108 1ER PISO BRR MARAYA;66;1;3320000;;contabilidad.Idx@gmail.com;www.imadiag.com;CR 5  18-33 CONS 103-104;66;1;3320000;;imadiag@une.net.co;www.imadiag.com;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700200;;891409390;;;;;8691;99;RADIOLOGOS ASOCIADOS S.A.S;RADIOLOGOS ASOCIADOS S.A.S;;KR  6 NO.22-19 PISO;66;1;3116575;;angelica.valdivieso@radiologosasociados.net;www.radiologosasociados.net;KR 6 NO 22 -19 PISO;66;1;3116575;;contabilidad@radiologosas;www.radiologosasociados.net;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700533;;900632505;;;;;8699;9;RED MEDICA VITAL SAP S.A.S.;RED MEDICA VITAL SAP S.A.S.;;KR 13 # 4 B 26 CIRCUNVALAR;66;1;3114300;;contabilidad@redmedicavital.com.co;www.redmedicavital.com.co;KR 13 # 4 B 26 CIRCUNVALAR;66;1;3114300;;redmedicavital@gmail.com;www.redmedicavital.com.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700520;;891400093;;;;;9312;9;EL CLUB DEL COMERCIO;EL CLUB DEL COMERCIO;;AV CIRCUNVALAR  # 7-19;66;1;3358666;;contabilidad2@clubcomerciopereira.com.co;www.clubcomerciopereira.com.co;AV CIRCUNVALAR # 7-19;66;1;3358666;;clubcomercio@clubcomerciopereira.com.co;www.clubcomerciopereira.com.co;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10700521;;891400467;;;;;9329;9;CORPORACION CLUB CAMPESTRE DE PEREIRA;CORPORACION CLUB CAMPESTRE DE PEREIRA;;KM 18 VIA PEREIRA CARTAGO;66;1;3379092;;auxcontable2@campestrepereira.com;www.campestrepereira.com;KM 18 VIA PEREIRA CARTAGO;66;1;3379092;;contabilidad@campestrepereira.com;www.campestrepereira.com;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300095;;890211132;;;;;5320;99;SERVILLA;SERVILLA;;KR 30A # 31-52;68;1;6344512;;coronel.luisaamira@gmail.com;www.gruposervilla.com;KR 30A # 31-52;68;1;6344512;;servilla@teleBUCARAMANGA.net.co;www.gruposervilla.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300043;;800119647;;;;;5629;99;PETROCASINOS S.A.;PETROCASINOS S.A.;;KR 24 # 70 - 41 BRR LA LIBERTAD;68;81;6023554;;jefecontabilidad@petrocasinos.com;www.petrocasinos.com;KM 4 VIA GIRON #.48-62;68;81;6023554;;jefecontabilidad@petrocasinos.com;www.petrocasinos.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6429;;890209503;;;;;5819;99;LITOGRAFIA Y TIPOGRAFIA LA BASTILLA LTDA;LITOGRAFIA Y TIPOGRAFIA LA BASTILLA LTDA;;KR 16 # 22-50;68;1;6304749;;contabilidad@litolabastilla.com;www.labastilla.com;CRA 16 # 22 - 50;68;1;6304749;;labastilla@litolabastilla.com;www.labastilla.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300100;;890201210;;;;;6110;99;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P. TEL;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P. TEL;;CL 36 # 14-71;68;1;6309201;;cmdiaz@telebucaramanga.com.co;www.teleBUCARAMANGA.com.co;CL 36 # 14-71;68;1;6309201;;JCDUARTE@TELEBUCARAMANGA.COM.CO;www.teleBUCARAMANGA.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300141;;890206351;;;;;6311;99;SISTEMAS Y COMPUTADORES SA;SISTEMAS Y COMPUTADORES SA;;KM 2.176 ANILLO VIAL FLORIDABLANCA GIRON;68;276;6343558;;marcela.gonzalez@syc.com.co;www.syc.com.co;KM 2.176 ANILLO VIAL FLORIDABLANCA GIRON;68;276;6343558;;mardila@syc.com.co;www.syc.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300116;;890208395;;;;;6810;99;CENTROABASTOS SA;CENTROABASTOS SA;;VIA PALENQUE CAFE MADRID # 44-96;68;1;6760173;;contabilidad@centroabastos.com;www.centroabastos.com;VIA PALENQUE CAFE MADRID # 44-96;68;1;6760173;;administracion@centroabastos.com;www.centroabastos.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300118;;804001007;;;;;6820;99;COMPAS;COMPAS;;CL 36 # 21-50 PISO 2;68;1;6302367;;gruiz@arse.com.co;;CL 36 # 21 - 50;68;1;6302367;;wjaramillo@arse.com.co;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300119;;804009532;;;;;6820;99;ALIANZA INMOBILIARIA S.A.;ALIANZA INMOBILIARIA S.A.;;CL 45 # 29-27;68;1;6430111;;contadora@alianzaenlinea.com;alianzaenlinea.com;CL 45 # 29-27;68;1;6430111;;alianza@alianzaenlinea.com;alianzaenlinea.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300266;;804000243;;;;;7490;99;COOPERATIVA DE TECNOLOGOS E INGENIEROS DE LA INDUSTRIA DEL P;COOPERATIVA DE TECNOLOGOS E INGENIEROS DE LA INDUSTRIA DEL P;;KR 15 # 7BN 09 BRR QUINTA GRANADA;68;547;6557712;;tipcontabilidad@telecom,com.co;;KR 15 # 7BN 09 BRR QUINTA GRANADA;68;547;6557712;;tipcontabilidad@telecom.com.co;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6409;;890201798;;;;;7310;99;VANGUARDIA LIBERAL;VANGUARDIA LIBERAL;;CL 34 # 13-42;68;1;6300700;;mcolmenares@vanguardia.com;www.vanguardia.com;CLL 34 # 13 - 42;68;1;6300700;;mcolmenares@vanguardia.com;www.vanguardia.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300134;;804003919;;;;;7730;99;INVERSIONES FLOREZ BRICENO S.A.S;INVERSIONES FLOREZ BRICENO S.A.S;;CL 7 # 5-60;68;547;6551125;;contador@formadcol.com;www.formadcol.com;CL 7 # 5-60;68;547;6551125;;administracion@formadcol.com;www.formadcol.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300421;;890211614;;;;;7730;99;GARCIA VEGA S.A.S.;GARCIA VEGA S.A.S.;;KR 15 # 23-15;68;1;6303303;;martha.duarte@garciavegacia.com;www.garciavegacia.com;KR 15 # 23-15;68;1;6303303;;martha.duarte@garciavegacia.com;www.garciavegacia.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300415;;890203129;;;;;7911;99;SANTANDEREANA DE TURISMO LALIANXA S.A.S;SANTANDEREANA DE TURISMO LALIANXA S.A.S;;CL 52B 31 41;68;1;6305454;;PFLECHASP@SANTUR.LTN.TRAVEL;;CL 52B # 31-41;68;1;6305454;;gerencia@santur.ltn.travel;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10204769;;890212212;;;;;7820;99;MULTIEMPLEOS LTDA;MULTIEMPLEOS LTDA;;CL 52A No 31 41;68;1;6478691;;CCARDENAS@MULTIEMPLEOS.COM.CO;www.multiempleos.com.co;KR 49D # 91- 49;68;1;6478691;;CCARDENAS@multiempleos.com.co;www.multiempleos.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300223;;804004319;;;;;7820;99;GENTE UTIL S.A.;GENTE UTIL S.A.;;CL 59 # 30-80;68;1;6573760;;contabilidad@genteutil.net;www.genteutil.net;CL 59 # 30-80;68;1;6573760;;contabilidad@genteutil.net;www.genteutil.net;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300228;;804009907;;;;;7820;99;ENLACE EMPRESARIAL DE SERVICIOS S.A.;ENLACE EMPRESARIAL DE SERVICIOS S.A.;;CL 58 # 30-31 CONUCOS;68;1;6577463;;contabilidad@enlacee.com;;CL 58 # 30-31 CONUCOS;68;1;6577463;;contabilidad@enlacee.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300239;;890206051;;;;;7820;99;ORGANIZACION SERVICIOS Y ASESORIAS S.A.S;ORGANIZACION SERVICIOS Y ASESORIAS S.A.S;;KR 37 # 53 - 50;68;1;6431582;;rfiscal@serviciosyasesorias.com;www.serviciosyasesorias.com;KR 37 # 53 - 50;68;1;6431582;;gerenciageneral@serviciosyasesorias.com - RFISCAL@SERVICIOSYASESORIAS.COM;www.serviciosyasesorias.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300245;;804000044;;;;;8010;99;DELTHAC 1 SEGURIDAD;DELTHAC 1 SEGURIDAD;;KR 33 # 49-35 PISO 4;68;1;6574309;;contabilidad@delthac1.com;www.delthac1.com;KR 33 # 49-35 PISO 4;68;1;6574309;;gestionalcliente@delthac1.com;www.delthac1.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300253;;804011536;;;;;8010;99;SEGURIDAD ACROPOLIS LTDA;SEGURIDAD ACROPOLIS LTDA;;CL 19 # 29-07;68;1;6343409;;vimaza345@hotmail.com;;CL 19 # 29-07 SAN ALONSO;68;1;6343409;;seguridadacropolis@hotmail.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300257;;890204162;;;;;8010;99;SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LTDA;SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LTDA;;KM 4 # 40 - 40 VIA GIRON;68;1;6457003;;sbravo@gmail.com;;KM 4 # 40 - 40 VIA GIRON;68;1;6457003;;saul134@gmail.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300478;;800126688;;;;;7820;99;ORGANIZACION NACIONAL DE SERVICIOS SAS  SERVINACIONAL SAS;ORGANIZACION NACIONAL DE SERVICIOS SAS  SERVINACIONAL SAS;;KR  37 #53-50;68;1;6431582;;rfiscal@serviciosyasesorias.com;www.serviciosyasesorias.com;KR 37  # 53-50;68;1;6431582;;rfiscal@serviciosyasesorias.co;www.serviciosyasesorias.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300279;;804001890;;;;;8544;99;UNIVERSIDAD DE SANTANDER;UNIVERSIDAD DE SANTANDER;;KR 29 # 47-32;68;1;6434977;;luguerre@udes.edu.co;www.udes.edu.co;KR 29 # 47-32;68;1;6434977;;luguerre@udes.edu.co/jvelandi@udes.edu.co;www.udes.edu.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300281;;890200499;;;;;8544;99;UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-;UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-;;AVENIDA 42 # 48-11;68;1;6436111;;contabilidad@unab.edu.co;www.unab.edu.co;AVENIDA 42 # 48-11;68;1;6436111;;rectoria@unab.edu.co;www.unab.edu.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300287;;890902922;;;;;8544;99;UNIVERSIDAD PONTIFICIA BOLIVARIANA;UNIVERSIDAD PONTIFICIA BOLIVARIANA;;KM 7 AUTOPISTA A PIEDECUESTA;68;1;6796220;;AMPARO.LEON@UPB.EDU.CO;www.upb.edu.co;KM 7 VIA A PIEDECUESTA;68;1;6796220;;info@upbbga.edu.co;www.upb.edu.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300296;;800185449;;;;;8610;99;DIAGNOSTICOS CARDIOLOGICOS ESPECIALIZADOS S.A.S.;DIAGNOSTICOS CARDIOLOGICOS ESPECIALIZADOS S.A.S.;;CL 155A # 23 - 58 PISO 1A;68;276;6399565;;fredyvera@fcv.org;www.diacorsas.com;CL 155A # 23 - 58 PISO 1A;68;276;6399565;;fredyvera@fcv.org;www.diacorsas.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300314;;890205361;;;;;8610;99;FOSCAL;FOSCAL;;URBANIZACION EL BOSQUE;68;276;6386000;;presentaciones@foscal.com.co;www.foscal.com.co;URBANIZACION EL BOSQUE;68;276;6386000;;contabilidad@foscal.com.co;www.foscal.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300317;;890209698;;;;;8610;99;CLINICA CHICAMOCHA S.A.;CLINICA CHICAMOCHA S.A.;;CL 40 # 27 A - 22 MEJORAS PUBLICAS;68;1;6459680;;contabilidad@clinicachicamocha.com;www.clinicachicamocha.com;CL 40 # 27 A - 22 MEJORAS PUBLICAS;68;1;6459680;;contabilidad@clinicachicamocha.com;www.clinicachicamocha.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300319;;890212568;;;;;8610;99;FUNDACION CARDIOVASCULAR DE COLOMBIA;FUNDACION CARDIOVASCULAR DE COLOMBIA;;CL  155A # 23-58 EL BOSQUE;68;276;6396767;;gabinocabrera@fcv.org;www.fcv.org;CL 155A # 23-58 EL BOSQUE;68;276;6396767;;gabinocabrera@fcv.org;www.fcv.org;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300576;;900240018;;;;;8610;99;LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANGA SA;LOS COMUNEROS HOSPITAL UNIVERSITARIO DE BUCARAMANGA SA;;KR 27 # 30 - 15;68;1;6343536;;contaloscomuneros@gmail.com;www.loscomuneros.com;KR 27 # 30 - 15;68;1;6343536;;contaloscomuneros@gmail.com;www.loscomuneros.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300705;;804000601;;;;;9329;9;CLUB CAMPESTRE DE BUCARAMANGA S. A.;CLUB CAMPESTRE DE BUCARAMANGA S. A.;;KR 21 # 30-02 BRR CAÑAVERAL;68;276;6803030;;dirfinanciera@campestrebucaramanga.com;www.campestrebucaramanga.com;KR 21 # 30-02 BR CAÑAVERAL;68;276;6803030;;dirfinanciera@campestrebucaramanga.com;www.campestrebucaramanga.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300861;;900137771;;;;;9200;9;APUESTAS LA PERLA SA;APUESTAS LA PERLA SA;;CL 37 # 15-43 LOCAL 10;68;1;6526262;;financiera@apuestaslaperla.com;www.juegosyapuestaslaperla.com;CL 37 # 15-43 LOCAL 10;68;1;6526262;;financiera@laperla.com;www.juegosyapuestaslaperla.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300383;;890203580;;;;;9603;99;JARDINES LA COLINA LTDA;JARDINES LA COLINA LTDA;;KR 27 #  45 99;68;1;6432020;;maryluz.cardenas@jardineslacolina.com;www.jardineslacolina.com;KR 27 #  45 99;68;1;6432020;;gerencia@jardineslacolina.com;www.jardineslacolina.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300384;;890208946;;;;;9603;99;SERVICIOS FUNEBRES SAN PEDRO;SERVICIOS FUNEBRES SAN PEDRO;;CL 45 # 27-71;68;1;6430275;;financiera@sanpedro.com.co;www.sanpedro.com.co;CL 45 # 27-71;68;1;6430275;;financiera@sanpedro.com.co;www.sanpedro.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300531;;900127675;;;;;9601;99;LOGISTICA INSTITUCIONAL COLOMBIANA S.A.;LOGISTICA INSTITUCIONAL COLOMBIANA S.A.;;KR 4 #  5-04;68;276;6484891;;contailidad@linco.ocm.co;www.linco.com.co;KR 4 #  5-04;68;276;6484891;;administrativa@linco.com.co;www.linco.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300499;;900068426;;;;;5229;99;OPL CARGA S.A S;OPL CARGA S.A S;;KILO 2 146  ANILLO VIAL FLORIDABLANCA GI;68;276;6780300;;dmantilla@oplcarga.com.co;www.oplcarga.com;KM 2 146  ANILLO VIAL FLORIDABLANCA GIRO;68;276;6780300;;contabilidad@oplcarga.com.co;www.oplcarga.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300787;;900520649;;;;;5511;9;HOLIDAY IN;HOLIDAY IN;;TRANSVERSAL ORIENTAL CON CALLE 93 # 34;68;1;3213124977;;luz.pineda@holidaybga.com;www.holidayinn.com;TRANSVERSAL ORIENTAL CON CALLE 93 # 34;68;1;3213124977;;elizabeth.castillo@holidaybga.com;www.holidayinn.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300033;;890205371;;;;;5511;99;HOTEL SAN JUAN INTERNACIONAL;HOTEL SAN JUAN INTERNACIONAL;;KM 6 VIA GIRON;68;307;6466430;;CONTABILIDAD@HOTELSANJUANINTERNACIONAL.COM;www.hotelsanjuaninternacional.;KM 6 VIA GIRON;68;307;6466430;;contabilidad@hotelsanjuaninternacional.com;www.hotelsanjuaninternacional.;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300014;;804015630;;;;;5511;99;HOTEL CIUDAD BONITA;HOTEL CIUDAD BONITA;;CL 35 # 22 - 01;68;1;6350101;;dirfinanciero@hotelciudadbonita.com;www.hotelciudadbonita.com.co;CL 35 # 22 - 01;68;1;6350101;;DIRFINANCIERO@HOTELCIUDADBONITA.COM;www.hotelciudadbonita.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300032;;890203975;;;;;5511;99;HOTEL  CHICAMOCHA;HOTEL  CHICAMOCHA;;CL 34 #  31 - 24;68;1;6343000;;yadira_rincon@hotmail.com;;CL 34 #  31 - 24;68;1;6343000;;financiero.chicamocha@solarhoteles.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300873;;13957275;;;;;5611;3;NIÑO VELASCO JORGE DUVIAN;NIÑO VELASCO JORGE DUVIAN;;KR 27 # 9 - 82 LOCAL 2 BARRIO LA UNIVERS;68;1;6573796;;;;KR 27 # 9 - 82 LOCAL 2 BARRIO LA UNIVERS;68;1;6573796;;mabel20.rocio@hotmail.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300545;;900278802;;;;;5611;99;INVERSIONES CINNAMON GOURMET SA;INVERSIONES CINNAMON GOURMET SA;;CL 42 #  29 - 65  P 5;68;1;6959779;;cinnamoncontabilidad@hotmail.com;www.cinnamongourmet.com;CL 42 #  29  65  P 5;68;1;6959779;;cinnamonpostres@yahoo.com.es;www.cinnamongourmet.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300869;;900379386;;;;;5611;9;INVERSIONES CASALINS S.A.S;INVERSIONES CASALINS S.A.S;;KR 22 # 22 - 50;68;1;6330651;;contadora@casalins.com.co;www.casalins.com.co;KR 22 # 22 - 50;68;1;6330651;;pesquera@casalins.com.co / contadora@casalins.com.co;www.casalins.com.co;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300394;;91243589;;;;;5611;99;ZIRUS PIZZA;ZIRUS PIZZA;;CL 56 # 30-48;68;1;6448976;;molumendoza@hotmail.com;tuziruspizza@hotmail.com;CL 56 # 30-48;68;1;6448976;;molumendoza@hotmail.com;tuziruspizza@hotmail.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300041;;800042835;;;;;5611;99;MARVILLA S.A.;MARVILLA S.A.;;CL 63D # 32-15 LOCAL 8;68;1;6917631;;contador@marvilla.com.co;;CL 63D # 32-15 LOCAL 8;68;1;6917631;;gerencia@marvilla.com.co;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842080;;804010934;;;;;5813;99;PERIODICOS Y PUBLICACIONES S.A.;PERIODICOS Y PUBLICACIONES S.A.;;KR 12 # 31-  24;68;1;6305100;;contabilidad@elfrente.com.co;www.elfrente.com.;KR 12 # 31-  24;68;1;6305100;;contabilidad@elfrente.com.co;www.elfrente.com.;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841991;;13819300;;;;;5819;99;JAIRO GUTIERREZ;JAIRO GUTIERREZ;;KR 16 # 41-57;68;1;6424160;;gerencia@litografiacorona.com;www.litografiacorona.com;KR 16 # 41-57;68;1;6424160;;gerencia@litografiacorona.com;www.litografiacorona.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842006;;30210450;;;;;5819;99;SERRANO SUAREZ CLAUDIA MARCELA;SERRANO SUAREZ CLAUDIA MARCELA;;KR 17B # 56-61;68;1;6448505;;yamileop@yahoo.com.ar;www.hartmannimpresores.com;KR 17B # 56-61;68;1;6448505;;yamileop@yahoo.com.ar;www.hartmannimpresores.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300853;;900411297;;;;;6110;9;SOLUCIONES TECNOLOGICAS DE COLOMBIA S.A.S.;SOLUCIONES TECNOLOGICAS DE COLOMBIA S.A.S.;;CL 89 # 25-145 DIAMANTE II;68;1;6516401;;grupoasositemas@mercedesuriber.com;;KR 24 a # 84-27 DIAMANTE II;68;1;6516401;;jorge.lozano@soltedeco.com;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300838;;804011268;;;;;6120;9;TELECOMUNICACIONES CYBERTEL LTDA;TELECOMUNICACIONES CYBERTEL LTDA;;CL 64A # 17 C- 65;68;1;6411100;;secretaria@cyberteltda.com;www.cyberteltda.com;CL 64A # 17 C- 65;68;1;6411100;;contactenos@cyberteltda.com;www.cyberteltda.com;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
